temperature,ph,turbidity,tds,light,timestamp,risk_score,risk_level
25.82,6.0,53.71,799.84,2014.48,2026-04-02 04:51:57.202,45,Moderate
25.8,6.0,54.97,800.0,1723.41,2026-04-02 04:54:57.202,45,Moderate
25.82,6.0,51.54,800.0,2845.1,2026-04-02 04:57:57.202,45,Moderate
25.86,6.01,54.23,799.21,2815.44,2026-04-02 05:00:57.202,45,Moderate
25.93,6.0,55.17,799.25,2623.43,2026-04-02 05:03:57.202,45,Moderate
25.78,6.0,55.47,800.0,2510.66,2026-04-02 05:06:57.202,45,Moderate
25.87,6.0,51.73,800.0,2377.16,2026-04-02 05:09:57.202,45,Moderate
25.93,6.0,50.05,800.0,2289.31,2026-04-02 05:12:57.202,45,Moderate
25.94,6.0,57.94,798.76,2271.76,2026-04-02 05:15:57.202,45,Moderate
25.9,6.0,60.41,798.31,2206.47,2026-04-02 05:18:57.202,45,Moderate
26.02,6.0,50.91,799.12,1426.46,2026-04-02 05:21:57.202,45,Moderate
25.86,6.0,58.76,799.99,1993.64,2026-04-02 05:24:57.202,45,Moderate
25.79,6.0,59.3,800.0,1797.34,2026-04-02 05:27:57.202,45,Moderate
25.82,6.0,48.34,800.0,2264.03,2026-04-02 05:30:57.202,45,Moderate
25.84,6.0,53.13,800.0,2760.37,2026-04-02 05:33:57.202,45,Moderate
25.87,6.0,54.51,800.0,2224.54,2026-04-02 05:36:57.202,45,Moderate
25.87,6.01,55.42,800.0,2605.28,2026-04-02 05:39:57.202,45,Moderate
25.82,6.0,47.12,800.0,2358.37,2026-04-02 05:42:57.202,45,Moderate
25.89,6.0,50.12,800.0,2272.46,2026-04-02 05:45:57.202,45,Moderate
25.87,6.0,51.94,800.0,2508.2,2026-04-02 05:48:57.202,45,Moderate
25.82,6.0,53.11,800.0,1948.3,2026-04-02 05:51:57.202,45,Moderate
25.81,6.0,50.12,799.67,2790.43,2026-04-02 05:54:57.202,45,Moderate
25.89,6.0,54.55,800.0,1647.5,2026-04-02 05:57:57.202,45,Moderate
25.92,6.0,54.27,800.0,1356.01,2026-04-02 06:00:57.202,45,Moderate
25.89,6.02,54.44,800.0,2413.35,2026-04-02 06:03:57.202,45,Moderate
25.86,6.0,51.06,800.0,2199.29,2026-04-02 06:06:57.202,45,Moderate
25.83,6.0,53.22,800.0,2015.67,2026-04-02 06:09:57.202,45,Moderate
25.87,6.0,53.92,800.0,2051.79,2026-04-02 06:12:57.202,45,Moderate
25.8,6.0,49.98,800.0,1768.15,2026-04-02 06:15:57.202,45,Moderate
25.8,6.0,49.06,799.4,1612.95,2026-04-02 06:18:57.202,45,Moderate
25.84,6.0,54.46,800.0,2305.63,2026-04-02 06:21:57.202,45,Moderate
25.89,6.0,51.56,800.0,1867.2,2026-04-02 06:24:57.202,45,Moderate
25.82,6.0,57.52,800.0,1194.99,2026-04-02 06:27:57.202,45,Moderate
25.81,6.0,56.42,800.0,1824.72,2026-04-02 06:30:57.202,45,Moderate
25.87,6.0,52.65,800.0,1594.63,2026-04-02 06:33:57.202,45,Moderate
25.83,6.0,52.66,799.85,1642.69,2026-04-02 06:36:57.202,45,Moderate
25.83,6.0,53.39,800.0,1515.64,2026-04-02 06:39:57.202,45,Moderate
25.84,6.0,53.25,800.0,1660.78,2026-04-02 06:42:57.202,45,Moderate
25.87,6.0,54.91,799.15,1572.34,2026-04-02 06:45:57.202,45,Moderate
25.9,6.0,50.51,800.0,1664.89,2026-04-02 06:48:57.202,45,Moderate
25.93,6.0,49.43,800.0,2143.77,2026-04-02 06:51:57.202,45,Moderate
25.74,6.0,47.96,799.97,2802.0,2026-04-02 06:54:57.202,45,Moderate
25.82,6.0,53.26,799.09,2028.52,2026-04-02 06:57:57.202,45,Moderate
25.78,6.0,54.86,800.0,2101.71,2026-04-02 07:00:57.202,45,Moderate
25.81,6.0,56.92,800.0,2128.8,2026-04-02 07:03:57.202,45,Moderate
25.84,6.0,51.75,800.0,2527.65,2026-04-02 07:06:57.202,45,Moderate
25.78,6.0,55.12,800.0,2199.54,2026-04-02 07:09:57.202,45,Moderate
25.73,6.0,57.21,800.0,2528.71,2026-04-02 07:12:57.202,45,Moderate
25.79,6.0,55.93,800.0,2428.77,2026-04-02 07:15:57.202,45,Moderate
25.73,6.0,56.57,800.0,2021.54,2026-04-02 07:18:57.202,45,Moderate
25.77,6.0,54.51,799.81,1679.27,2026-04-02 07:21:57.202,45,Moderate
25.74,6.0,50.92,800.0,2293.12,2026-04-02 07:24:57.202,45,Moderate
25.7,6.0,55.85,799.46,1369.88,2026-04-02 07:27:57.202,45,Moderate
25.75,6.0,51.34,799.49,1521.63,2026-04-02 07:30:57.202,45,Moderate
25.89,6.0,55.35,800.0,2351.25,2026-04-02 07:33:57.202,45,Moderate
25.89,6.0,50.86,800.0,2242.08,2026-04-02 07:36:57.202,45,Moderate
26.04,6.0,51.32,800.0,1587.98,2026-04-02 07:39:57.202,45,Moderate
25.96,6.0,56.24,800.0,1733.63,2026-04-02 07:42:57.202,45,Moderate
25.81,6.0,54.72,799.96,2639.77,2026-04-02 07:45:57.202,45,Moderate
25.86,6.0,49.73,800.0,1888.27,2026-04-02 07:48:57.202,45,Moderate
25.9,6.0,57.24,800.0,2812.43,2026-04-02 07:51:57.202,45,Moderate
25.83,6.0,51.1,799.59,1890.69,2026-04-02 07:54:57.202,45,Moderate
25.86,6.0,59.66,800.0,1166.56,2026-04-02 07:57:57.202,45,Moderate
25.9,6.0,48.44,799.87,1511.04,2026-04-02 08:00:57.202,45,Moderate
25.78,6.0,53.4,800.0,2647.5,2026-04-02 08:03:57.202,45,Moderate
25.91,6.0,50.52,800.0,1849.15,2026-04-02 08:06:57.202,45,Moderate
25.99,6.0,56.95,800.0,2504.54,2026-04-02 08:09:57.202,45,Moderate
25.93,6.0,53.82,799.77,1167.58,2026-04-02 08:12:57.202,45,Moderate
25.91,6.0,49.33,800.0,2211.82,2026-04-02 08:15:57.202,45,Moderate
25.91,6.0,55.04,799.67,2990.36,2026-04-02 08:18:57.202,45,Moderate
25.84,6.0,53.59,800.0,2923.86,2026-04-02 08:21:57.202,45,Moderate
25.78,6.0,54.14,800.0,2519.22,2026-04-02 08:24:57.202,45,Moderate
25.84,6.0,50.87,800.0,1224.88,2026-04-02 08:27:57.202,45,Moderate
25.77,6.0,47.03,799.72,2242.94,2026-04-02 08:30:57.202,45,Moderate
25.76,6.0,48.32,800.0,2208.23,2026-04-02 08:33:57.202,45,Moderate
25.75,6.0,47.28,800.0,2691.71,2026-04-02 08:36:57.202,45,Moderate
25.76,6.0,54.25,800.0,1896.91,2026-04-02 08:39:57.202,45,Moderate
25.79,6.0,49.84,800.0,1972.02,2026-04-02 08:42:57.202,45,Moderate
25.87,6.0,55.47,799.02,2033.11,2026-04-02 08:45:57.202,45,Moderate
25.93,6.0,51.42,799.65,1855.52,2026-04-02 08:48:57.202,45,Moderate
25.85,6.0,52.43,799.71,1834.73,2026-04-02 08:51:57.202,45,Moderate
25.79,6.0,54.77,800.0,1693.64,2026-04-02 08:54:57.202,45,Moderate
25.85,6.0,52.71,799.95,2812.2,2026-04-02 08:57:57.202,45,Moderate
25.71,6.0,55.06,800.0,2511.77,2026-04-02 09:00:57.202,45,Moderate
25.71,6.02,48.49,800.0,1681.07,2026-04-02 09:03:57.202,45,Moderate
25.75,6.0,54.27,800.0,1800.15,2026-04-02 09:06:57.202,45,Moderate
25.76,6.0,58.01,800.0,2307.65,2026-04-02 09:09:57.202,45,Moderate
25.84,6.0,52.96,800.0,2123.26,2026-04-02 09:12:57.202,45,Moderate
25.79,6.01,52.05,799.16,2234.09,2026-04-02 09:15:57.202,45,Moderate
25.86,6.0,49.03,799.21,1190.18,2026-04-02 09:18:57.202,45,Moderate
25.87,6.01,50.66,800.0,2255.61,2026-04-02 09:21:57.202,45,Moderate
25.98,6.0,53.08,800.0,2869.77,2026-04-02 09:24:57.202,45,Moderate
25.89,6.0,56.14,800.0,2341.89,2026-04-02 09:27:57.202,45,Moderate
25.88,6.0,48.56,798.7,1395.53,2026-04-02 09:30:57.202,45,Moderate
25.94,6.0,54.62,798.69,2278.29,2026-04-02 09:33:57.202,45,Moderate
25.85,6.0,48.24,799.95,1754.42,2026-04-02 09:36:57.202,45,Moderate
25.85,6.0,48.19,800.0,2218.3,2026-04-02 09:39:57.202,45,Moderate
25.85,6.0,56.0,799.63,2026.72,2026-04-02 09:42:57.202,45,Moderate
25.83,6.0,52.59,800.0,2016.66,2026-04-02 09:45:57.202,45,Moderate
25.75,6.0,53.83,800.0,1935.29,2026-04-02 09:48:57.202,45,Moderate
25.81,6.0,47.51,799.21,1494.86,2026-04-02 09:51:57.202,45,Moderate
25.84,6.0,59.71,800.0,2836.18,2026-04-02 09:54:57.202,45,Moderate
25.95,6.0,48.35,798.99,1923.85,2026-04-02 09:57:57.202,45,Moderate
25.83,6.0,48.36,798.91,1698.08,2026-04-02 10:00:57.202,45,Moderate
25.85,6.01,52.11,800.0,2718.59,2026-04-02 10:03:57.202,45,Moderate
25.88,6.0,55.09,800.0,1585.56,2026-04-02 10:06:57.202,45,Moderate
25.87,6.0,55.11,800.0,2246.67,2026-04-02 10:09:57.202,45,Moderate
25.82,6.0,46.81,800.0,1618.05,2026-04-02 10:12:57.202,45,Moderate
25.84,6.0,51.96,800.0,2079.98,2026-04-02 10:15:57.202,45,Moderate
25.84,6.0,49.7,800.0,1985.91,2026-04-02 10:18:57.202,45,Moderate
25.75,6.0,42.61,799.75,1845.48,2026-04-02 10:21:57.202,45,Moderate
25.77,6.0,51.48,800.0,2402.95,2026-04-02 10:24:57.202,45,Moderate
25.85,6.0,50.05,800.0,2574.95,2026-04-02 10:27:57.202,45,Moderate
25.76,6.0,52.91,800.0,2806.56,2026-04-02 10:30:57.202,45,Moderate
25.81,6.0,46.16,800.0,1624.1,2026-04-02 10:33:57.202,45,Moderate
25.77,6.0,54.28,799.2,2486.08,2026-04-02 10:36:57.202,45,Moderate
25.85,6.0,54.89,800.0,1412.6,2026-04-02 10:39:57.202,45,Moderate
25.95,6.0,51.05,800.0,2460.51,2026-04-02 10:42:57.202,45,Moderate
25.96,6.0,55.9,800.0,2640.2,2026-04-02 10:45:57.202,45,Moderate
25.92,6.0,51.9,799.52,1896.68,2026-04-02 10:48:57.202,45,Moderate
25.88,6.0,52.31,799.41,2253.17,2026-04-02 10:51:57.202,45,Moderate
25.86,6.0,45.93,800.0,2737.42,2026-04-02 10:54:57.202,45,Moderate
25.84,6.0,54.28,799.93,2049.68,2026-04-02 10:57:57.202,45,Moderate
25.88,6.0,52.38,800.0,1370.5,2026-04-02 11:00:57.202,45,Moderate
25.86,6.0,46.38,800.0,1533.99,2026-04-02 11:03:57.202,45,Moderate
26.0,6.0,55.61,800.0,1833.58,2026-04-02 11:06:57.202,45,Moderate
26.01,6.0,52.32,799.57,2347.02,2026-04-02 11:09:57.202,45,Moderate
25.84,6.0,46.08,800.0,1881.95,2026-04-02 11:12:57.202,45,Moderate
25.85,6.0,54.65,800.0,2843.5,2026-04-02 11:15:57.202,45,Moderate
25.93,6.0,47.6,799.78,1413.84,2026-04-02 11:18:57.202,45,Moderate
25.84,6.0,46.09,800.0,1609.96,2026-04-02 11:21:57.202,45,Moderate
25.82,6.0,44.36,800.0,1737.93,2026-04-02 11:24:57.202,45,Moderate
25.83,6.0,48.07,799.14,2131.16,2026-04-02 11:27:57.202,45,Moderate
25.84,6.0,57.99,799.13,2409.62,2026-04-02 11:30:57.202,45,Moderate
25.7,6.0,49.87,797.88,2058.67,2026-04-02 11:33:57.202,45,Moderate
25.69,6.0,51.84,799.22,1170.48,2026-04-02 11:36:57.202,45,Moderate
25.55,6.0,48.08,799.71,2023.21,2026-04-02 11:39:57.202,45,Moderate
25.57,6.01,48.87,800.0,1224.98,2026-04-02 11:42:57.202,45,Moderate
25.65,6.0,52.1,800.0,1117.54,2026-04-02 11:45:57.202,45,Moderate
25.52,6.0,56.67,800.0,2274.83,2026-04-02 11:48:57.202,45,Moderate
25.52,6.0,51.41,800.0,1335.6,2026-04-02 11:51:57.202,45,Moderate
25.61,6.0,48.35,800.0,2206.31,2026-04-02 11:54:57.202,45,Moderate
25.56,6.0,56.1,800.0,1706.56,2026-04-02 11:57:57.202,45,Moderate
25.62,6.0,49.7,800.0,1994.66,2026-04-02 12:00:57.202,45,Moderate
25.52,6.0,45.77,799.66,1674.69,2026-04-02 12:03:57.202,45,Moderate
25.6,6.0,55.79,800.0,1339.88,2026-04-02 12:06:57.202,45,Moderate
25.59,6.0,51.52,799.96,1305.27,2026-04-02 12:09:57.202,45,Moderate
25.7,6.0,53.62,800.0,1723.7,2026-04-02 12:12:57.202,45,Moderate
25.68,6.0,53.17,799.78,1102.07,2026-04-02 12:15:57.202,45,Moderate
25.6,6.0,48.64,800.0,1301.57,2026-04-02 12:18:57.202,45,Moderate
25.63,6.0,55.27,800.0,1720.51,2026-04-02 12:21:57.202,45,Moderate
25.58,6.0,54.54,799.96,2113.14,2026-04-02 12:24:57.202,45,Moderate
25.66,6.0,55.99,800.0,1427.28,2026-04-02 12:27:57.202,45,Moderate
25.56,6.0,60.04,800.0,106.2,2026-04-02 12:30:57.202,45,Moderate
25.6,6.0,54.21,800.0,40.72,2026-04-02 12:33:57.202,45,Moderate
25.56,6.0,59.02,800.0,41.6,2026-04-02 12:36:57.202,45,Moderate
25.59,6.0,66.37,800.0,32.62,2026-04-02 12:39:57.202,45,Moderate
25.51,6.0,57.15,800.0,33.58,2026-04-02 12:42:57.202,45,Moderate
25.47,6.0,67.91,800.0,177.68,2026-04-02 12:45:57.202,45,Moderate
25.6,6.0,68.55,800.0,170.94,2026-04-02 12:48:57.202,45,Moderate
25.69,6.0,56.3,800.0,165.88,2026-04-02 12:51:57.202,45,Moderate
25.59,6.0,61.59,800.0,88.67,2026-04-02 12:54:57.202,45,Moderate
25.51,6.0,60.29,800.0,57.57,2026-04-02 12:57:57.202,45,Moderate
25.46,6.0,68.79,800.0,80.93,2026-04-02 13:00:57.202,45,Moderate
25.53,6.0,59.45,800.0,66.59,2026-04-02 13:03:57.202,45,Moderate
25.55,6.0,56.93,799.65,54.85,2026-04-02 13:06:57.202,45,Moderate
25.51,6.01,57.72,799.22,131.42,2026-04-02 13:09:57.202,45,Moderate
25.59,6.0,58.86,800.0,92.04,2026-04-02 13:12:57.202,45,Moderate
25.64,6.0,61.58,800.0,108.83,2026-04-02 13:15:57.202,45,Moderate
25.61,6.0,63.8,800.0,135.44,2026-04-02 13:18:57.202,45,Moderate
25.53,6.0,54.34,800.0,138.51,2026-04-02 13:21:57.202,45,Moderate
25.66,6.0,58.63,800.0,168.37,2026-04-02 13:24:57.202,45,Moderate
25.71,6.0,59.21,799.83,111.07,2026-04-02 13:27:57.202,45,Moderate
25.72,6.0,60.84,800.0,12.5,2026-04-02 13:30:57.202,45,Moderate
25.61,6.0,59.64,800.0,0.17,2026-04-02 13:33:57.202,45,Moderate
25.5,6.0,62.0,800.0,18.55,2026-04-02 13:36:57.202,45,Moderate
25.53,6.0,59.96,800.0,9.89,2026-04-02 13:39:57.202,45,Moderate
25.63,6.0,60.74,800.0,91.13,2026-04-02 13:42:57.202,45,Moderate
25.55,6.0,61.92,800.0,191.29,2026-04-02 13:45:57.202,45,Moderate
25.59,6.0,61.85,800.0,208.62,2026-04-02 13:48:57.202,45,Moderate
25.61,6.0,62.81,800.0,15.63,2026-04-02 13:51:57.202,45,Moderate
25.53,6.0,54.21,800.0,4.21,2026-04-02 13:54:57.202,45,Moderate
25.48,6.0,54.64,800.0,96.77,2026-04-02 13:57:57.202,45,Moderate
25.63,6.0,59.95,800.0,130.54,2026-04-02 14:00:57.202,45,Moderate
25.54,6.0,63.83,800.0,10.72,2026-04-02 14:03:57.202,45,Moderate
25.55,6.0,59.82,799.31,10.98,2026-04-02 14:06:57.202,45,Moderate
25.5,6.0,56.29,800.0,6.99,2026-04-02 14:09:57.202,45,Moderate
25.49,6.0,57.52,800.0,236.9,2026-04-02 14:12:57.202,45,Moderate
25.63,6.0,62.31,800.0,213.42,2026-04-02 14:15:57.202,45,Moderate
25.66,6.0,60.99,800.0,17.67,2026-04-02 14:18:57.202,45,Moderate
25.67,6.0,53.61,800.0,11.23,2026-04-02 14:21:57.202,45,Moderate
25.67,6.0,58.84,800.0,8.39,2026-04-02 14:24:57.202,45,Moderate
25.69,6.0,56.23,800.0,9.47,2026-04-02 14:27:57.202,45,Moderate
25.56,6.0,63.52,799.89,3.78,2026-04-02 14:30:57.202,45,Moderate
25.59,6.0,59.67,799.59,12.32,2026-04-02 14:33:57.202,45,Moderate
25.6,6.0,61.58,800.0,11.31,2026-04-02 14:36:57.202,45,Moderate
25.6,6.0,53.85,800.0,3.34,2026-04-02 14:39:57.202,45,Moderate
25.54,6.0,56.68,800.0,6.51,2026-04-02 14:42:57.202,45,Moderate
25.59,6.0,57.06,799.57,15.21,2026-04-02 14:45:57.202,45,Moderate
25.67,6.0,58.6,799.93,159.36,2026-04-02 14:48:57.202,45,Moderate
25.6,6.0,57.14,799.46,11.48,2026-04-02 14:51:57.202,45,Moderate
25.5,6.0,61.69,800.0,5.66,2026-04-02 14:54:57.202,45,Moderate
25.58,6.0,61.14,800.0,7.9,2026-04-02 14:57:57.202,45,Moderate
25.61,6.0,62.75,800.0,249.9,2026-04-02 15:00:57.202,45,Moderate
25.58,6.0,63.61,800.0,12.26,2026-04-02 15:03:57.202,45,Moderate
25.63,6.0,60.67,800.0,1.27,2026-04-02 15:06:57.202,45,Moderate
25.64,6.0,61.26,800.0,14.46,2026-04-02 15:09:57.202,45,Moderate
25.65,6.0,55.72,800.0,19.15,2026-04-02 15:12:57.202,45,Moderate
25.63,6.0,53.34,799.53,9.75,2026-04-02 15:15:57.202,45,Moderate
25.73,6.0,60.82,799.83,15.74,2026-04-02 15:18:57.202,45,Moderate
25.68,6.0,59.19,798.72,246.24,2026-04-02 15:21:57.202,45,Moderate
25.69,6.0,52.64,798.37,15.87,2026-04-02 15:24:57.202,45,Moderate
25.71,6.0,55.66,798.79,11.37,2026-04-02 15:27:57.202,45,Moderate
25.03,6.0,99.26,799.54,0.85,2026-04-02 15:30:57.202,45,Moderate
24.5,6.0,92.85,800.0,13.19,2026-04-02 15:33:57.202,45,Moderate
24.03,6.0,73.89,800.0,3.06,2026-04-02 15:36:57.202,45,Moderate
23.89,6.0,90.42,800.0,6.18,2026-04-02 15:39:57.202,65,High
23.46,6.0,102.89,800.0,13.09,2026-04-02 15:42:57.202,65,High
23.35,6.0,86.27,800.0,1.1,2026-04-02 15:45:57.202,65,High
23.19,6.0,84.58,800.0,10.49,2026-04-02 15:48:57.202,65,High
23.1,6.0,89.75,800.0,4.37,2026-04-02 15:51:57.202,65,High
23.01,6.0,102.96,800.0,11.23,2026-04-02 15:54:57.202,65,High
22.9,6.0,88.45,800.0,5.25,2026-04-02 15:57:57.202,65,High
22.81,6.0,101.69,800.0,2.52,2026-04-02 16:00:57.202,65,High
22.81,6.0,87.91,800.0,3.1,2026-04-02 16:03:57.202,65,High
22.75,6.0,90.22,800.0,17.31,2026-04-02 16:06:57.202,65,High
24.15,6.0,63.89,800.0,9.72,2026-04-02 16:09:57.202,45,Moderate
24.9,6.0,67.59,800.0,9.79,2026-04-02 16:12:57.202,45,Moderate
25.26,6.0,65.77,800.0,12.99,2026-04-02 16:15:57.202,45,Moderate
25.46,6.0,58.51,800.0,16.2,2026-04-02 16:18:57.202,45,Moderate
25.47,6.0,61.92,800.0,0.89,2026-04-02 16:21:57.202,45,Moderate
25.57,6.0,60.92,800.0,17.99,2026-04-02 16:24:57.202,45,Moderate
25.65,6.0,67.85,799.64,7.6,2026-04-02 16:27:57.202,45,Moderate
25.64,6.0,66.38,800.0,1.29,2026-04-02 16:30:57.202,45,Moderate
25.69,6.0,63.68,800.0,10.42,2026-04-02 16:33:57.202,45,Moderate
25.54,6.0,60.68,799.8,6.14,2026-04-02 16:36:57.202,45,Moderate
25.61,6.0,59.79,800.0,13.32,2026-04-02 16:39:57.202,45,Moderate
25.59,6.0,67.07,800.0,12.95,2026-04-02 16:42:57.202,45,Moderate
25.54,6.0,62.33,800.0,2.32,2026-04-02 16:45:57.202,45,Moderate
25.56,6.0,61.16,800.0,6.05,2026-04-02 16:48:57.202,45,Moderate
25.5,6.0,57.79,800.0,8.98,2026-04-02 16:51:57.202,45,Moderate
25.53,6.0,62.66,799.63,1.62,2026-04-02 16:54:57.202,45,Moderate
25.64,6.0,61.62,800.0,17.09,2026-04-02 16:57:57.202,45,Moderate
25.71,6.0,59.66,800.0,4.06,2026-04-02 17:00:57.202,45,Moderate
25.64,6.0,62.69,800.0,10.1,2026-04-02 17:03:57.202,45,Moderate
25.62,6.0,59.91,800.0,13.0,2026-04-02 17:06:57.202,45,Moderate
25.64,6.0,67.16,800.0,3.54,2026-04-02 17:09:57.202,45,Moderate
25.53,6.0,65.26,800.0,8.16,2026-04-02 17:12:57.202,45,Moderate
25.6,6.0,66.07,800.0,5.27,2026-04-02 17:15:57.202,45,Moderate
25.47,6.0,64.34,800.0,4.2,2026-04-02 17:18:57.202,45,Moderate
25.63,6.0,65.18,800.0,4.72,2026-04-02 17:21:57.202,45,Moderate
25.64,6.0,60.36,799.72,12.01,2026-04-02 17:24:57.202,45,Moderate
25.61,6.0,68.69,800.0,4.13,2026-04-02 17:27:57.202,45,Moderate
25.43,6.0,64.25,800.0,14.39,2026-04-02 17:30:57.202,45,Moderate
25.45,6.0,60.13,800.0,4.81,2026-04-02 17:33:57.202,45,Moderate
25.49,6.0,57.6,800.0,15.04,2026-04-02 17:36:57.202,45,Moderate
25.61,6.0,63.82,800.0,4.94,2026-04-02 17:39:57.202,45,Moderate
25.63,6.0,59.93,800.0,10.33,2026-04-02 17:42:57.202,45,Moderate
25.51,6.0,62.42,799.15,9.45,2026-04-02 17:45:57.202,45,Moderate
25.61,6.0,64.8,800.0,10.73,2026-04-02 17:48:57.202,45,Moderate
25.61,6.0,57.86,800.0,8.41,2026-04-02 17:51:57.202,45,Moderate
25.59,6.0,57.33,800.0,6.17,2026-04-02 17:54:57.202,45,Moderate
25.53,6.0,60.39,800.0,10.27,2026-04-02 17:57:57.202,45,Moderate
25.53,6.0,66.86,800.0,0.42,2026-04-02 18:00:57.202,45,Moderate
25.55,6.0,61.07,799.54,6.45,2026-04-02 18:03:57.202,45,Moderate
25.57,6.0,57.84,800.0,15.97,2026-04-02 18:06:57.202,45,Moderate
25.62,6.0,57.83,800.0,17.44,2026-04-02 18:09:57.202,45,Moderate
25.67,6.0,60.73,800.0,17.02,2026-04-02 18:12:57.202,45,Moderate
25.73,6.0,56.66,800.0,15.36,2026-04-02 18:15:57.202,45,Moderate
25.63,6.0,65.74,800.0,15.29,2026-04-02 18:18:57.202,45,Moderate
25.61,6.0,59.98,800.0,17.72,2026-04-02 18:21:57.202,45,Moderate
25.53,6.0,61.11,800.0,6.76,2026-04-02 18:24:57.202,45,Moderate
25.55,6.0,61.75,799.64,2.54,2026-04-02 18:27:57.202,45,Moderate
25.63,6.0,62.11,800.0,3.96,2026-04-02 18:30:57.202,45,Moderate
25.7,6.0,68.37,800.0,4.94,2026-04-02 18:33:57.202,45,Moderate
25.73,6.0,61.31,799.67,4.63,2026-04-02 18:36:57.202,45,Moderate
25.64,6.0,63.78,799.51,0.9,2026-04-02 18:39:57.202,45,Moderate
25.61,6.0,59.38,800.0,4.08,2026-04-02 18:42:57.202,45,Moderate
25.67,6.0,63.28,800.0,3.05,2026-04-02 18:45:57.202,45,Moderate
25.67,6.0,60.1,800.0,1.51,2026-04-02 18:48:57.202,45,Moderate
25.77,6.0,59.41,800.0,4.51,2026-04-02 18:51:57.202,45,Moderate
25.69,6.0,61.75,800.0,4.88,2026-04-02 18:54:57.202,45,Moderate
25.7,6.0,56.31,798.99,4.93,2026-04-02 18:57:57.202,45,Moderate
25.59,6.0,64.19,799.03,2.45,2026-04-02 19:00:57.202,45,Moderate
25.61,6.0,61.11,800.0,3.46,2026-04-02 19:03:57.202,45,Moderate
25.62,6.0,65.27,800.0,0.48,2026-04-02 19:06:57.202,45,Moderate
25.66,6.0,60.0,800.0,0.25,2026-04-02 19:09:57.202,45,Moderate
25.63,6.0,58.18,800.0,4.49,2026-04-02 19:12:57.202,45,Moderate
25.72,6.0,57.87,800.0,0.11,2026-04-02 19:15:57.202,45,Moderate
25.69,6.0,59.96,799.34,1.69,2026-04-02 19:18:57.202,45,Moderate
25.7,6.0,56.19,800.0,1.07,2026-04-02 19:21:57.202,45,Moderate
25.68,6.0,62.19,799.87,4.41,2026-04-02 19:24:57.202,45,Moderate
25.63,6.0,64.14,800.0,3.24,2026-04-02 19:27:57.202,45,Moderate
25.65,6.0,65.71,800.0,4.21,2026-04-02 19:30:57.202,45,Moderate
25.64,6.0,61.68,800.0,1.87,2026-04-02 19:33:57.202,45,Moderate
25.79,6.01,55.18,800.0,2.46,2026-04-02 19:36:57.202,45,Moderate
25.68,6.0,60.21,800.0,3.83,2026-04-02 19:39:57.202,45,Moderate
25.7,6.0,64.32,800.0,3.1,2026-04-02 19:42:57.202,45,Moderate
25.71,6.0,62.69,800.0,3.58,2026-04-02 19:45:57.202,45,Moderate
25.73,6.0,65.34,800.0,4.6,2026-04-02 19:48:57.202,45,Moderate
25.76,6.0,61.27,800.0,1.28,2026-04-02 19:51:57.202,45,Moderate
25.69,6.0,56.32,800.0,2.76,2026-04-02 19:54:57.202,45,Moderate
25.74,6.0,62.94,800.0,4.86,2026-04-02 19:57:57.202,45,Moderate
25.73,6.0,63.75,800.0,0.67,2026-04-02 20:00:57.202,45,Moderate
25.75,6.0,61.17,800.0,3.02,2026-04-02 20:03:57.202,45,Moderate
25.77,6.0,61.8,799.95,2.47,2026-04-02 20:06:57.202,45,Moderate
25.77,6.0,56.26,800.0,1.59,2026-04-02 20:09:57.202,45,Moderate
25.83,6.0,64.14,800.0,0.79,2026-04-02 20:12:57.202,45,Moderate
25.68,6.0,56.92,800.0,4.77,2026-04-02 20:15:57.202,45,Moderate
25.69,6.0,55.98,800.0,4.77,2026-04-02 20:18:57.202,45,Moderate
25.6,6.0,56.21,800.0,2.27,2026-04-02 20:21:57.202,45,Moderate
25.54,6.0,62.04,800.0,0.85,2026-04-02 20:24:57.202,45,Moderate
25.69,6.0,65.61,800.0,4.71,2026-04-02 20:27:57.202,45,Moderate
25.81,6.0,60.09,798.7,2.54,2026-04-02 20:30:57.202,45,Moderate
25.74,6.0,60.82,798.83,0.54,2026-04-02 20:33:57.202,45,Moderate
25.72,6.0,62.93,798.97,4.35,2026-04-02 20:36:57.202,45,Moderate
25.6,6.0,60.85,799.24,2.0,2026-04-02 20:39:57.202,45,Moderate
25.52,6.0,65.59,800.0,2.28,2026-04-02 20:42:57.202,45,Moderate
25.53,6.02,59.13,800.0,4.25,2026-04-02 20:45:57.202,45,Moderate
25.5,6.0,58.75,799.57,0.57,2026-04-02 20:48:57.202,45,Moderate
25.57,6.0,56.17,799.5,3.55,2026-04-02 20:51:57.202,45,Moderate
25.63,6.0,60.45,800.0,2.08,2026-04-02 20:54:57.202,45,Moderate
25.73,6.0,56.04,800.0,1.35,2026-04-02 20:57:57.202,45,Moderate
25.67,6.0,59.51,800.0,0.28,2026-04-02 21:00:57.202,45,Moderate
25.71,6.02,62.48,800.0,3.22,2026-04-02 21:03:57.202,45,Moderate
25.74,6.02,63.01,798.89,1.01,2026-04-02 21:06:57.202,45,Moderate
25.8,6.0,56.1,799.23,4.65,2026-04-02 21:09:57.202,45,Moderate
25.8,6.0,60.93,800.0,1.41,2026-04-02 21:12:57.202,45,Moderate
25.76,6.0,65.38,800.0,3.8,2026-04-02 21:15:57.202,45,Moderate
